national_industry_code,naics_industry_code,industry_group_code,subsector_code,sector_code,national_industry_desc,naics_industry_desc,industry_group_desc,subsector_desc,sector_desc
311821,31182,3118,311,31-33,Cookie and Cracker Manufacturing,"Cookie, Cracker, and Pasta Manufacturing",Bakeries and Tortilla Manufacturing,Food Manufacturing,Manufacturing
311824,31182,3118,311,31-33,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour","Cookie, Cracker, and Pasta Manufacturing",Bakeries and Tortilla Manufacturing,Food Manufacturing,Manufacturing
311830,31183,3118,311,31-33,Tortilla Manufacturing,Tortilla Manufacturing,Bakeries and Tortilla Manufacturing,Food Manufacturing,Manufacturing
311911,31191,3119,311,31-33,Roasted Nuts and Peanut Butter Manufacturing,Snack Food Manufacturing,Other Food Manufacturing,Food Manufacturing,Manufacturing
311919,31191,3119,311,31-33,Other Snack Food Manufacturing,Snack Food Manufacturing,Other Food Manufacturing,Food Manufacturing,Manufacturing
311920,31192,3119,311,31-33,Coffee and Tea Manufacturing,Coffee and Tea Manufacturing,Other Food Manufacturing,Food Manufacturing,Manufacturing
311930,31193,3119,311,31-33,Flavoring Syrup and Concentrate Manufacturing,Flavoring Syrup and Concentrate Manufacturing,Other Food Manufacturing,Food Manufacturing,Manufacturing
311941,31194,3119,311,31-33,"Mayonnaise, Dressing, and Other Prepared Sauce Manufacturing",Seasoning and Dressing Manufacturing,Other Food Manufacturing,Food Manufacturing,Manufacturing
311942,31194,3119,311,31-33,Spice and Extract Manufacturing,Seasoning and Dressing Manufacturing,Other Food Manufacturing,Food Manufacturing,Manufacturing
311991,31199,3119,311,31-33,Perishable Prepared Food Manufacturing,All Other Food Manufacturing,Other Food Manufacturing,Food Manufacturing,Manufacturing
311999,31199,3119,311,31-33,All Other Miscellaneous Food Manufacturing,All Other Food Manufacturing,Other Food Manufacturing,Food Manufacturing,Manufacturing
312111,31211,3121,312,31-33,Soft Drink Manufacturing,Soft Drink and Ice Manufacturing,Beverage Manufacturing,Beverage and Tobacco Product Manufacturing,Manufacturing
312112,31211,3121,312,31-33,Bottled Water Manufacturing,Soft Drink and Ice Manufacturing,Beverage Manufacturing,Beverage and Tobacco Product Manufacturing,Manufacturing
312113,31211,3121,312,31-33,Ice Manufacturing,Soft Drink and Ice Manufacturing,Beverage Manufacturing,Beverage and Tobacco Product Manufacturing,Manufacturing
312120,31212,3121,312,31-33,Breweries,Breweries,Beverage Manufacturing,Beverage and Tobacco Product Manufacturing,Manufacturing
312130,31213,3121,312,31-33,Wineries,Wineries,Beverage Manufacturing,Beverage and Tobacco Product Manufacturing,Manufacturing
312140,31214,3121,312,31-33,Distilleries,Distilleries,Beverage Manufacturing,Beverage and Tobacco Product Manufacturing,Manufacturing
312230,31223,3122,312,31-33,Tobacco Manufacturing,Tobacco Manufacturing,Tobacco Manufacturing,Beverage and Tobacco Product Manufacturing,Manufacturing
313110,31311,3131,313,31-33,"Fiber, Yarn, and Thread Mills","Fiber, Yarn, and Thread Mills","Fiber, Yarn, and Thread Mills",Textile Mills,Manufacturing
313210,31321,3132,313,31-33,Broadwoven Fabric Mills,Broadwoven Fabric Mills,Fabric Mills,Textile Mills,Manufacturing
313220,31322,3132,313,31-33,Narrow Fabric Mills and Schiffli Machine Embroidery,Narrow Fabric Mills and Schiffli Machine Embroidery,Fabric Mills,Textile Mills,Manufacturing
313230,31323,3132,313,31-33,Nonwoven Fabric Mills,Nonwoven Fabric Mills,Fabric Mills,Textile Mills,Manufacturing
313240,31324,3132,313,31-33,Knit Fabric Mills,Knit Fabric Mills,Fabric Mills,Textile Mills,Manufacturing
313310,31331,3133,313,31-33,Textile and Fabric Finishing Mills,Textile and Fabric Finishing Mills,Textile and Fabric Finishing and Fabric Coating Mills,Textile Mills,Manufacturing
313320,31332,3133,313,31-33,Fabric Coating Mills,Fabric Coating Mills,Textile and Fabric Finishing and Fabric Coating Mills,Textile Mills,Manufacturing
314110,31411,3141,314,31-33,Carpet and Rug Mills,Carpet and Rug Mills,Textile Furnishings Mills,Textile Product Mills,Manufacturing
314120,31412,3141,314,31-33,Curtain and Linen Mills,Curtain and Linen Mills,Textile Furnishings Mills,Textile Product Mills,Manufacturing
314910,31491,3149,314,31-33,Textile Bag and Canvas Mills,Textile Bag and Canvas Mills,Other Textile Product Mills,Textile Product Mills,Manufacturing
314994,31499,3149,314,31-33,"Rope, Cordage, Twine, Tire Cord, and Tire Fabric Mills",All Other Textile Product Mills,Other Textile Product Mills,Textile Product Mills,Manufacturing
314999,31499,3149,314,31-33,All Other Miscellaneous Textile Product Mills,All Other Textile Product Mills,Other Textile Product Mills,Textile Product Mills,Manufacturing
315110,31511,3151,315,31-33,Hosiery and Sock Mills,Hosiery and Sock Mills,Apparel Knitting Mills,Apparel Manufacturing,Manufacturing
315190,31519,3151,315,31-33,Other Apparel Knitting Mills,Other Apparel Knitting Mills,Apparel Knitting Mills,Apparel Manufacturing,Manufacturing
315210,31521,3152,315,31-33,Cut and Sew Apparel Contractors,Cut and Sew Apparel Contractors,Cut and Sew Apparel Manufacturing,Apparel Manufacturing,Manufacturing
315220,31522,3152,315,31-33,Men’s and Boys’ Cut and Sew Apparel Manufacturing,Men’s and Boys’ Cut and Sew Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Apparel Manufacturing,Manufacturing
315240,31524,3152,315,31-33,"Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing","Women’s, Girls’, and Infants’ Cut and Sew Apparel Manufacturing",Cut and Sew Apparel Manufacturing,Apparel Manufacturing,Manufacturing
315280,31528,3152,315,31-33,Other Cut and Sew Apparel Manufacturing,Other Cut and Sew Apparel Manufacturing,Cut and Sew Apparel Manufacturing,Apparel Manufacturing,Manufacturing
315990,31599,3159,315,31-33,Apparel Accessories and Other Apparel Manufacturing,Apparel Accessories and Other Apparel Manufacturing,Apparel Accessories and Other Apparel Manufacturing,Apparel Manufacturing,Manufacturing
316110,31611,3161,316,31-33,Leather and Hide Tanning and Finishing,Leather and Hide Tanning and Finishing,Leather and Hide Tanning and Finishing,Leather and Allied Product Manufacturing,Manufacturing
316210,31621,3162,316,31-33,Footwear Manufacturing,Footwear Manufacturing,Footwear Manufacturing,Leather and Allied Product Manufacturing,Manufacturing
316992,31699,3169,316,31-33,Women's Handbag and Purse Manufacturing,Other Leather and Allied Product Manufacturing,Other Leather and Allied Product Manufacturing,Leather and Allied Product Manufacturing,Manufacturing
316998,31699,3169,316,31-33,All Other Leather Good and Allied Product Manufacturing,Other Leather and Allied Product Manufacturing,Other Leather and Allied Product Manufacturing,Leather and Allied Product Manufacturing,Manufacturing
321113,32111,3211,321,31-33,Sawmills,Sawmills and Wood Preservation,Sawmills and Wood Preservation,Wood Product Manufacturing,Manufacturing
321114,32111,3211,321,31-33,Wood Preservation,Sawmills and Wood Preservation,Sawmills and Wood Preservation,Wood Product Manufacturing,Manufacturing
321211,32121,3212,321,31-33,Hardwood Veneer and Plywood Manufacturing,"Veneer, Plywood, and Engineered Wood Product Manufacturing","Veneer, Plywood, and Engineered Wood Product Manufacturing",Wood Product Manufacturing,Manufacturing
321212,32121,3212,321,31-33,Softwood Veneer and Plywood Manufacturing,"Veneer, Plywood, and Engineered Wood Product Manufacturing","Veneer, Plywood, and Engineered Wood Product Manufacturing",Wood Product Manufacturing,Manufacturing
321213,32121,3212,321,31-33,Engineered Wood Member (except Truss) Manufacturing,"Veneer, Plywood, and Engineered Wood Product Manufacturing","Veneer, Plywood, and Engineered Wood Product Manufacturing",Wood Product Manufacturing,Manufacturing
321214,32121,3212,321,31-33,Truss Manufacturing,"Veneer, Plywood, and Engineered Wood Product Manufacturing","Veneer, Plywood, and Engineered Wood Product Manufacturing",Wood Product Manufacturing,Manufacturing
321219,32121,3212,321,31-33,Reconstituted Wood Product Manufacturing,"Veneer, Plywood, and Engineered Wood Product Manufacturing","Veneer, Plywood, and Engineered Wood Product Manufacturing",Wood Product Manufacturing,Manufacturing
321911,32191,3219,321,31-33,Wood Window and Door Manufacturing,Millwork,Other Wood Product Manufacturing,Wood Product Manufacturing,Manufacturing
321912,32191,3219,321,31-33,"Cut Stock, Resawing Lumber, and Planing",Millwork,Other Wood Product Manufacturing,Wood Product Manufacturing,Manufacturing
321918,32191,3219,321,31-33,Other Millwork (including Flooring),Millwork,Other Wood Product Manufacturing,Wood Product Manufacturing,Manufacturing
321920,32192,3219,321,31-33,Wood Container and Pallet Manufacturing,Wood Container and Pallet Manufacturing,Other Wood Product Manufacturing,Wood Product Manufacturing,Manufacturing
321991,32199,3219,321,31-33,Manufactured Home (Mobile Home) Manufacturing,All Other Wood Product Manufacturing,Other Wood Product Manufacturing,Wood Product Manufacturing,Manufacturing
321992,32199,3219,321,31-33,Prefabricated Wood Building Manufacturing,All Other Wood Product Manufacturing,Other Wood Product Manufacturing,Wood Product Manufacturing,Manufacturing
321999,32199,3219,321,31-33,All Other Miscellaneous Wood Product Manufacturing,All Other Wood Product Manufacturing,Other Wood Product Manufacturing,Wood Product Manufacturing,Manufacturing
322110,32211,3221,322,31-33,Pulp Mills,Pulp Mills,"Pulp, Paper, and Paperboard Mills",Paper Manufacturing,Manufacturing
322121,32212,3221,322,31-33,Paper (except Newsprint) Mills,Paper Mills,"Pulp, Paper, and Paperboard Mills",Paper Manufacturing,Manufacturing
322122,32212,3221,322,31-33,Newsprint Mills,Paper Mills,"Pulp, Paper, and Paperboard Mills",Paper Manufacturing,Manufacturing
322130,32213,3221,322,31-33,Paperboard Mills,Paperboard Mills,"Pulp, Paper, and Paperboard Mills",Paper Manufacturing,Manufacturing
322211,32221,3222,322,31-33,Corrugated and Solid Fiber Box Manufacturing,Paperboard Container Manufacturing,Converted Paper Product Manufacturing,Paper Manufacturing,Manufacturing
322212,32221,3222,322,31-33,Folding Paperboard Box Manufacturing,Paperboard Container Manufacturing,Converted Paper Product Manufacturing,Paper Manufacturing,Manufacturing
322219,32221,3222,322,31-33,Other Paperboard Container Manufacturing,Paperboard Container Manufacturing,Converted Paper Product Manufacturing,Paper Manufacturing,Manufacturing
322220,32222,3222,322,31-33,Paper Bag and Coated and Treated Paper Manufacturing,Paper Bag and Coated and Treated Paper Manufacturing,Converted Paper Product Manufacturing,Paper Manufacturing,Manufacturing
322230,32223,3222,322,31-33,Stationery Product Manufacturing,Stationery Product Manufacturing,Converted Paper Product Manufacturing,Paper Manufacturing,Manufacturing
322291,32229,3222,322,31-33,Sanitary Paper Product Manufacturing,Other Converted Paper Product Manufacturing,Converted Paper Product Manufacturing,Paper Manufacturing,Manufacturing
322299,32229,3222,322,31-33,All Other Converted Paper Product Manufacturing,Other Converted Paper Product Manufacturing,Converted Paper Product Manufacturing,Paper Manufacturing,Manufacturing
323111,32311,3231,323,31-33,Commercial Printing (except Screen and Books),Printing,Printing and Related Support Activities,Printing and Related Support Activities,Manufacturing
323113,32311,3231,323,31-33,Commercial Screen Printing,Printing,Printing and Related Support Activities,Printing and Related Support Activities,Manufacturing
323117,32311,3231,323,31-33,Books Printing,Printing,Printing and Related Support Activities,Printing and Related Support Activities,Manufacturing
323120,32312,3231,323,31-33,Support Activities for Printing,Support Activities for Printing,Printing and Related Support Activities,Printing and Related Support Activities,Manufacturing
324110,32411,3241,324,31-33,Petroleum Refineries,Petroleum Refineries,Petroleum and Coal Products Manufacturing,Petroleum and Coal Products Manufacturing,Manufacturing
324121,32412,3241,324,31-33,Asphalt Paving Mixture and Block Manufacturing,"Asphalt Paving, Roofing, and Saturated Materials Manufacturing",Petroleum and Coal Products Manufacturing,Petroleum and Coal Products Manufacturing,Manufacturing
324122,32412,3241,324,31-33,Asphalt Shingle and Coating Materials Manufacturing,"Asphalt Paving, Roofing, and Saturated Materials Manufacturing",Petroleum and Coal Products Manufacturing,Petroleum and Coal Products Manufacturing,Manufacturing
324191,32419,3241,324,31-33,Petroleum Lubricating Oil and Grease Manufacturing,Other Petroleum and Coal Products Manufacturing,Petroleum and Coal Products Manufacturing,Petroleum and Coal Products Manufacturing,Manufacturing
324199,32419,3241,324,31-33,All Other Petroleum and Coal Products Manufacturing,Other Petroleum and Coal Products Manufacturing,Petroleum and Coal Products Manufacturing,Petroleum and Coal Products Manufacturing,Manufacturing
325110,32511,3251,325,31-33,Petrochemical Manufacturing,Petrochemical Manufacturing,Basic Chemical Manufacturing,Chemical Manufacturing,Manufacturing
325120,32512,3251,325,31-33,Industrial Gas Manufacturing,Industrial Gas Manufacturing,Basic Chemical Manufacturing,Chemical Manufacturing,Manufacturing
325130,32513,3251,325,31-33,Synthetic Dye and Pigment Manufacturing,Synthetic Dye and Pigment Manufacturing,Basic Chemical Manufacturing,Chemical Manufacturing,Manufacturing
325180,32518,3251,325,31-33,Other Basic Inorganic Chemical Manufacturing,Other Basic Inorganic Chemical Manufacturing,Basic Chemical Manufacturing,Chemical Manufacturing,Manufacturing
325193,32519,3251,325,31-33,Ethyl Alcohol Manufacturing,Other Basic Organic Chemical Manufacturing,Basic Chemical Manufacturing,Chemical Manufacturing,Manufacturing
325194,32519,3251,325,31-33,"Cyclic Crude, Intermediate, and Gum and Wood Chemical Manufacturing",Other Basic Organic Chemical Manufacturing,Basic Chemical Manufacturing,Chemical Manufacturing,Manufacturing
325199,32519,3251,325,31-33,All Other Basic Organic Chemical Manufacturing,Other Basic Organic Chemical Manufacturing,Basic Chemical Manufacturing,Chemical Manufacturing,Manufacturing
325211,32521,3252,325,31-33,Plastics Material and Resin Manufacturing,Resin and Synthetic Rubber Manufacturing,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",Chemical Manufacturing,Manufacturing
325212,32521,3252,325,31-33,Synthetic Rubber Manufacturing,Resin and Synthetic Rubber Manufacturing,"Resin, Synthetic Rubber, and Artificial and Synthetic Fibers and Filaments Manufacturing",Chemical Manufacturing,Manufacturing
